"","author","date","source","text","year","linked_progress","linked_hurt"
"712","Kamoi, David",1977-04-27,"Oakland Post (1968-1981)","Changes and proposals for further changes in future state bar examinations have been announced by the California State Bar.The changes came after lengthy pressure from minority bar exam candidates, who point out among other things that the bar exam discriminates against minorities by emphasizing corporate law instead of consumer law which minorities ordinarily deal with in practice.Starting with the results of this year's February bar exam, the state bar's committee of examiners will chose two answers ""considered to be good"" for every question, from the candidates' papers, and publish them for those studying for future bar examination. They will be made available at reasonable cost.A second change eliminates the conflict of laws section of the bar examination. Further, the committee is considering revisions of the scope of coverage of areas of law examination dealing with contracts, corporations, wills, community property and trusts. ""with a view toward further emphasizing subject malter related to general legal practice.""The third change allows an experiment whereby a candidate can now take one (of the two halves of the examination) at one sitting and sit for the other half within 21 months.Up to now, a candidate had to pass both essay and multiple choice halves of the exam in one sitting, and if he failed either, he would have to repeat the entire examination.The examination's multiple choice bar exam, second half, has six sections, while the essay part has 12. The subject matter in the multiple choice part is sometimes repeated in the essay part, meaning that the new advantage is that if a candidate passes the 12 sections of the essay part he has an easier time studying for the six areas of the multiple choice questions for the next exam in 21 months.David E. Nelson bar examination committee chairman, said the committee, however, reserves the right to cancel he experiment.Potential lawyers will still have to pass the Professional Responsibility Examination as the usual separate part of the par finals.Bill Taylor of the Third World Coalition, a group of minority lawyers, law students and teachers, was cautious about the meaning of the changes.""These changes do not still approach what we have asked for. There will still be the problem of the large number of third world people who do not pass the bar exam as contrasted with white exam takers.""On the subject of providing model answers for potential candidates to study. Taylor said this was welcome, and he thanked the state bar for keeping their promise to provide such answers six months ago.However, on the second change, moving away from emphasis on corporate law and toward emphasizing general legal practice, he said. ""It is closer to what we want, but still not close enough. Won't find out what it means until we see the questions in the next bar examination.""He noted that the statement did not specifically call for de-emphasizing corporate law; and neither did it adopt a move to emphasize consumer law.Kenneth McCloskey bar exam committee administrator, agreed that there was no commitment to de-emphasize corporate law subjects and emphasize consumer law subject matter in the examination.""What we are considering."" he said. ""is whether we should emphasize less such corporate law areas as complicated securities in favor of small business law. We are continuing to do research.""Taylor said the examination-taking options provided by the bar exam committee ""fall short"" of what the Coalition had asked for.He noted that candidates will have to practically study for the entire examination any time they go to sit for it. even though technically they are free to sit for one half at a time.The two halves, essay and multiple choice, contain the same subject matter. Taylor said, so the move amounts to studying for the whole examination twice, even though the student sits for a half at a time.What the Coalition had asked for, he said, was for candidates who fail only one or two of the total 12 sections in the two halves to be allowed to sit a second time only for those sections which they failed. The bar exam committee has not allowed that.Taylor said the problem at present is that the examination is so big that people have to stop doing everything for months prior to sit, and concentrate on studying for it. Richer and usually white students can afford to do that, but most minority candidates do not have the financial resources to leave their jobs and study for the examination. Hence more whites pass than non-whites, proportionately.He said the only way to correct this is to allow people to pass the exam in sections. so that poorer candidates can afford the time to concentrate on what they can viably do at one time.","1977",0,1
"713","",1977-06-09,"Sun Reporter (1968-1979)","President Carter recently named two Blacks to the President's Commission on White House Fellowships and announced the selection of two Blacks as White House Fellows.Carter selected Walter G. Davis, director of Education, AFL-CIO, of Washington, and Carl Holman, president, National Urban Coalition, Washington, to serve as members of the commission.Blacks announced by the President as being chosen as White House Fellows were Joseph B. Anderson, a U.S. Army major, from Ft. Leavenworth, Kan., and Beverly J. Hawkins, a public administration instructor at the University of Southern California in Los Angeles.The Fellows were chosen from among 1,334 applicants and were screened by 11 regional panels. The President's Commission interviewed 37 national finalists before recommending the 14 persons to the President. They begin their year of service on Sept. 1.","1977",1,0
"714","",1977-06-30,"Sun Reporter (1968-1979)","Kenneth Bolton, who is the executive director of the Minority Business Resource Center of the U.S. Department of Transportation, was in San Francisco this week. His purpose was to encourage minority businesses to get involved in the business opportunities that could come from a $6.4-billion federal grant, which has gone into revitalizing the country's decaying railroad system.Bolton said the money was allocated by the Ford Administration under the Railroad Revitalization Regulatory Reform Act. He said Section 906 of the act marked the first time the federal government enacted such a program, allocating 15 percent of the money to assist minority firms.The all-day seminar for the minority businesses was held at the Holiday Inn on Tuesday, June 28, with more than 100 retail and manufacturing firms participating in the event.Bolton told the group that, with the financial assistance available to them and with the favorable environment for minorities under the Carter Administration, the business opportunities for minorities is ideal.Bolton encouraged the group ""produce two products that can be sold in abundance for at least the next five years, and you will have literally a guaranteed marketplace for that period of time. The railroad will be your public till forever.""","1977",1,0
"715","",1977-05-04,"Oakland Post (1968-1981)","United Farm Workers Union president Caesar Chavez will speak at an educational conference to be held at Saint Mary's College on Saturday, May 7.The appearance of Chavez will highlight the day long event, billed as ""Raza Perspective: Value of an education.""The conference is sponsored by the Saint Mary's College on-campus Chicano student organization ""MECHA,"" under the guidance of Christian Brother Camiltus Chaver. Assistant Dean of Students. SMC psychology instructor Margarita Barrientes and student body president Mary Mejorado head the organization committee.Conference registration commences at 8:30 a.m. with the first general meeting scheduled for 9:30 a.m. Following this, the day will be filed with seminars and lectures dealing with such topics as ""Survival for the Chicano in Today's Modern Educational System."" ""Political Oppression of the Chicano in Education"" and ""Rask . . . Goals and Perspectives for the Future.""Lecturers include Oakland hospital services director Carmen Carillo.Chavez is scheduled to speak at 3 p.m. in the Saint Mary's College gym.For further information, contact Saint Mary's College 376-4411, Ext. 351.","1977",1,1
"716","Morris, John",1977-09-01,"Sun Reporter (1968-1979)","Beta Pi Sigma Sorority Inc. held its 11th national convention at the Towne House Hotel in San Francisco. The three-day convention (Aug. 18-20) drew sorores from chapters throughout the Bay Area, Los Angeles, San Diego, Pacolma, Lompoc, Altadena, New Orleans, and Chicago.The convention's theme was ""New Directions,"" which coincides with the sorority's national theme, ""Youth Takes Priority."" The convention sought new directions on such issues as how to help prevent crime, intimidation, fear, violence, underemployment of ethnic minorities, unemployment, and better educational opportunities for youth.Many of the activities revolved around the membership itself, except for the Recognition Luncheon on Thursday, at which time Supreme Basileus Sophia G. Williams was presented the Key to the City by the mayor's assistant, Carolyn Henderson; ""A Night in San Francisco,"" given at the Castagnola Restaurant at Fisherman's Wharf; the noon luncheon on Friday, at which Dr. Zuretti Goosby was the guest speaker; the luncheon and fashion show on Saturday, which featured the fashions of Riley's Boutique, commented by Barbara Davis; and the formal ball at the close of the convention on Saturday night, emceed by Arnold Townsend, director of WAPAC.The most entertaining event of the convention was the ""Night in San Francisco."" Members of Delta Chapter, which hosted the convention, dressed up like madams of the old and famous Barbary Coast; and they were playfully harassed and escorted about by Robert Gill, who was dressed up like an old-time marshal. Their antics, along with the array of colorful costumes worn, were out of sight. Everyone seemed to have had an enjoyable time, especially the men when the ""madams"" hustled them out to dance. Eddy Alley's Band provided the music.Francine Ward, a graduate of Milpitas High School, was awarded the Lorena Ford (named in honor of a deceased soror) scholarship award in the amount of $500. The presentation was made by Ernetta Gill, second Anti-Basileus of Delta Chapter.An award was given to fashion commentator Barbara Davis, from Delta Chapter, as a token of their appreciation for her outstanding service during the convention. Other presentations went to Beta Pi Sigma's founders, Sarah P. Reynolds and Thelma Wallace; Delta Chapter; and Supreme Basileus Sophia Williams.National officers elected at the convention are: Sophia Williams, Supreme Basileus; Addie Singleton, first Anti-Basileus; Illa Warner, second Anti-Basileus; Nora Freeman, third Anti-Basileus, Oteka Moore, ritual chairperson; Martha Richardson, Recording Grammateus; Clara Brooks, Financial Grammateus, Inez Hamlet, Tamias; and Edie Colvin, regional director.Elected to the National Board of Directors were Lena Washington, Jernice Poole, Hazel Kyle, and Harriet Jackson.Photo","1977",0,1
"717","",1977-03-30,"Oakland Post (1968-1981)","The University of California Track and Field team won their first dual meet Saturday by defeating Oregon State 93-61 at Laney College.Coach Erb Hunt said he was pleased with what he terms a ""team effort"" which produced Cal's first win in three dual meets.In field events, Cal took first in the Shot put and Discus when Paul Santiago heaved the shot 54-1 1/2 and then threw the Discus 170-1. John Lane won the high jump with a height of 6-10. Bill Hibner the Javelin with a toss of 215-1. Cal swept the pole vault.Wesley Walker, Holden Smith, Carl Florant and Keith Taylor combined to win the 400 meter relay in the time of 40.7. Cal won the mile relay in 3:18.5, Oregon didn't finish.Brad Duffy won the two mile run in 8:58.2 with teammate Gary Blume second in 9:02.4. Ralph Dangerfield upped his lifetime best in the long jump to 24-9 3/4 to take second.Jerry Jordon of Oregon State, a former Oakland High star, won the 100 and 200, in 10.4 and 21.2 Taylor and Smith were timed in 10.4 and in the 200 it was Smith and Taylor in 21.4.Photo (Freshman John Lane just misses on his attempt to clear 7' Lane won the high jump with a height of 6-10"".)","1977",0,0
"718","",1977-02-03,"Sun Reporter (1968-1979)","The 40th anniversary of the Veterans of the Abraham Lincoln Briqade, volunteers who fought for the Spanish Republic in 1937 to 1938, will honor the American women who served in Spain--as truck and ambulance drivers, under fire; as nurses at front-line dressing stations and hospitals that were regularly bombed and strafed as part of Franco's strategy of terror; as social workers caring for bombed-out families and orphaned children; as pharmacists, technicians, clerks, and administrators. At least one woman was killed in action, several were wounded, and many won special commendations for their courage and devotion.The main speaker at the dinner on Sunday, Feb. 6, will be Miss Fredericka Martin, who was chief nurse of the American hospital units. Miss Martin lives in Cuernavaca, Mexico, and is completing the story of the American Medical Bureau in Spain, where Dr. Leo Eloesser also served and where Dr. Norman Bethune perfected the blood transfusion techniques that were indispensable in World War II.Among those to be honored will be Salaria Kea O'Reilly, the only Black nurse to serve in Spain, and Mildred Rackley Simon, an artist, who began as an interpreter and became administrator of a British hospital. At least ten more of these courageous women whose role was crucial to the Spanish struggle will also be present.The dinner will be held at the Blue Dolphin Restaurant, San Leandro Marina, from 12:30 to 5 p.m. Tickets are $10. For further information and reservations call 232-2584 or 531-1921.Photo (Salaria Kea O'Reilly)","1977",1,0
"719","",1977-05-26,"Sun Reporter (1968-1979)","CROWN ZELLERBACH will host an exhibit of fine paintings, sculpture, and prints by the members of the Artists' Guild of San Francisco. The showing will be in the Crown Zellerbach lobby gallery, I Bush St., San Francisco, from May 29 through June 11.THE HALL OF FLOWERS, at Ninth Avenue and Lincoln Way in Golden Gate Park, will be the site of a special showing of fine art on May 28 and 29, from 10 a.m. to 6 p.m. both days. The guild members are the area's fine gallery artists. These will be two days with the artists and their art.EARTH 'N' ARTS will be featuring Adire cloth from Nigeria and textiles from Africa and by local artists, from May 13 through June 3.""MUSICAL FACES,"" an exhibition of African-American cubistic sculpture, constructed for touch, sound, and movement, will be shown at the Earth 'n' Arts Gallery. The one-man exhibition will feature Malachi Andrews, who is an associate professor in the Department of Kinesiology and Physical Education, at California State University, Hayward. The exhibition will begin Sunday, June 5, and close Sunday, July 3. A reception for the artist will be given on Sunday, June 5, 4-8 p.m., at the gallery.Earth 'N' Arts Gallery is located at 351 17th St. [between Franklin and Webster streets]. Oakland. Contact Gale Fulton-Ross or Cleveland Bellow for more information [835-5974].","1977",0,0
"720","",1977-11-03,"Sun Reporter (1968-1979)","Home buyers can gain a wealth of information about real estate loans from a new Bank of America consumer booklet just made available.The booklet, entitled ""The Facts About Bank of America's Residential Real Estate Loan Programs,"" is available without charge at the bank's branches throughout California.Bank of America is the largest bank real estate lender in the United States in terms of dollar volume.The booklet provides information about the types and nature of residential real estate loan services, the kinds of costs involved in the loan application and closing procedures, and some of the safeguards protecting consumer rights.""Your most basic right in this area is your freedom to choose. You have the right to make your own decisions at various crucial points during the real estate loan and closing process, beginning with your right to choose a lender,"" the booklet says.To evaluate the services that lenders offer, the booklet offers these questions for consideration.* What rate of interest will the lender charge on the loan?* What financing and escrow services does the lender offer, and at what fees?* Will the lender assess penalties if monthly payments are late? How much is the penalty? Is there any grace period before it is assessed?* What premiums, if any, will the lender apply if you pay off your loan early? What are the conditions under which these premiums apply?* Will the lender require you to deposit funds in a special reserve account to cover such costs as insurance premiums and property taxes? When and how much do you have to pay into that account? Will the account earn interest?The 24-page booklet includes sections on Bank of America policy regarding credit eligibility, property appraisal, the credit decision, escrow, loan documents, repayment, tax and insurance reserve accounts, prepayment, delinquent payments and late charges, payoff and reconveyance, default and foreclosure. assuming a loan, sale of a loan in the secondary market, and suggestions on where to go for help on credit problems.","1977",0,0
"721","",1978-05-11,"Sun Reporter (1968-1979)","Rotea Gilford is a man who has just fulfilled his long-time ambition--to move into an administrative role is his field, which is law enforcement.Gilford took a year's leave, starting this week, to head Mayor Moscone's Council on Criminal Justice. In his new job, Gilford will administer most of the federal LEAA (Law Enforcement Assistance Administration) grants that come to the city's police department, the sheriff's office, the probation department, and other agencies. He'll also be in charge of program planning and technical advising to those same agencies.Gilford says he knows where he wants to take the council during his tenure at its helm. But he intends to keep his ideas to himself for the time being, while he gets settled in his new role.His new office was cluttered with files and assorted paperwork during his first day on the job last Monday. It was also overflowing with people he'd called in to discuss their possible participation in the council's work.""I took the job because of the challenge,"" said Gilford, who has met his share of challenges during 18 years with the San Francisco Police Department. He spent the last seven of those years in the Homicide Bureau, working on such assignments as the Zebra case and other less celebrated but equally trying manhunts.Gilford's tenure in his new post is likely to last only as long as Moscone is mayor, and it might terminate even sooner, since he has only one year's leave from the SFPD. If he does return to police work, he says, ""At least I hope I can go back with some proven administrative ability in my own field.""There had been talk, after Richard Hongisto resigned as sheriff, that Gilford might be a candidate for that job. Now he says he's relieved that it didn't work out that way. ""I want to be an administrator, but not a politician,"" he confided. The sheriff is an elected official, unlike the criminal justice head, who is appointed by the mayor.Gilford replaces Bill Mallen in the Criminal Justice Council post. He will be supervising a staff of about 12 people.Photo (Rotea Gilford sits amid the clutter of his new office at the Mayor's Criminal Justice Council.)","1978",0,0
"722","",1978-04-23,"Oakland Post (1968-1981)","Three of the biggest names in gospel music today--Shirley Caesar, Jessy Dixon and the Mighty Clouds of Joy--will headline the Bay Area Gospel Music Festival at the San Francisco Civic Auditorium on Sunday, April 30, at 3 p.m. Also on the bill will be Kenneth Glover and the Emmit Powell Gospel Elites.Shirley Caesar, the first lady of gospel music, began her career in 1949 in her native Durham, N.C., as the teenaged ""Baby Shirley."" After majoring in business education at North Carolina State College and working for awhile as a stenographer. the petite singer joined Albertina Walker's famed Caravans in 1958.During her eight-year tenure with the Caravans, Miss Caesar emerged as the group's star soloist through her intense vocal delivery, partially-improvised sermonettes and charismatic stage presence. Her hit recordings with the Caravans included ""I Won't Be Back,"" ""Choose Ye This Day"" and ""No Coward Soldiers.""Going solo in 1966 to concentrate more on evangelical work, she began a 10-year association with Hob Records that established her as gospel's best-selling female artist. Her hits from that period included ""Stranger on the Road,"" ""Don't Drive Your Mama Away,"" ""God Is Not Dead,"" ""Put Your Hand in the Hand,"" ""Get Up My Brother,"" ""When the Savior Reach Down for Me,"" ""No Charge"" and ""Be Careful of the Stones You Throw.""The Grammy Awardwinning singer-evangelist joined Roadshow Records last year. The debut album, ""First Lady."" received considerable airplay on soul programs. as well as in her traditional gospel market. A follow-up album is set for release this month.Singer-pianist Jessy Dixon, raised in San Antonio and now headquartered in Chicago, has been a progressive force in gospel circles for over a decade. A prodigy of James Cleveland and Sallie Martin, Dixon began experimenting with jazz harmonies and unusual chord changes and time signatures during the 60s, scoring such hits as ""Sit at His Feet and Be Blessed"" and ""Hello Sunshine."" He sings in a smooth baritone with a husky bottom and a falsetto top that can soar to G above high C.","1978",0,0
"723","Berkley, Tom",1978-07-19,"Oakland Post (1968-1981)","UNIVERSITY OF CALIFORNIA VS. ALLAN BAKKEAt long last the Bakke decision has been handed down by the Supreme Court of the United States The nine justices were as divided on the issue as was the public generally. The decision basically was a decision for everybody. Bakke was able to go on to the University of California at Davis Medical School by the Court saying that the selection process of the U.C. medical School at Davis was in violation of the 14th Amendment and has to be struck down. The court also concluded that it was not necessary for Bakke to prove that he would have been selected if the double-track system of the University selection process was not in vogue.In the same decision the Court held that race could be considered a factor in affirmative action programs. This was indeed a plus for minorities. The Court further suggested, and set as an example, the Harvard Plan of selecting persons to attend professional schools. This plan has resulted in a substantial increase of minority students at that University and is a plan that is not very hard to duplicate.All in all the decision left the Affirmative Action program of the Federal Government where it was before the Bakke decision and on balance minorities could have a much worse decision.What comes out of this important legal decision is the fact that the law is an ever-changing science. Interpretations of any given statute vary with the economic, social and political climate of the country at the time the question is at issue. The constitution is not a static vehicle, one built in cement. The Justices who hear the cases are human beings and are subject to human influences.The Constitution which for two hundred years has been used to keep the Negro from becoming a full-fledged citizen, is now being interpreted in a way to make him a citizen, although the basic rudiments of the Constitution are not changed in its written form. This is a concept with which it is not easy for the layman to deal, and most lawyers never understand it until they are almost on the eve of retirement. In reading the statutes, however, the Court is quick to point out that things have changed, interpretations have changed, and attitudes have changed in so far as the Judges are concerned. The Bakke case is a clear example of this change.Justice Thurgood Marshall, the first and only Black Associate Justice on the Supreme Court bench, wrote an historical opinion which, I believe, goes to the heart of the matter. I have reprinted that decision in full in this issue of our paper and recommend it for reading.At last, this should be said, the pretty words that are used by lawyers and judges to interpret the rights of citizens and particularly insofar as they deal with the civil rights of this country, are uniquely concerned with the Negro. The Black or the Negro, depending upon your preference, was the only person who came to the United States against his will and was kept in bondage for two hundred and fifty years. He was the only person to have the whole impact of the law used to make him worse than an indentured servant.It in to correct this evil that the Courts have struggled with their interpretation of the Constitution. It should be said here and now that any comparisons or analogies to what other persons who came voluntarily to the United States had to go through as they fought in their upward mobility does not in fact apply to the position that the Negro has been forced to endure in this country-all fancy legal expressions to the contrary notwithstanding. I balieve that Thurgood Marshall makes this point crystal clear.","1978",0,1
"724","Morris, John",1978-10-19,"Sun Reporter (1968-1979)","As the campaigns move into the homestretch, Lt. Governor Mervyn Dymally and Congresswoman Yvonne Burke brought their bids for election into San Francisco over the weekend.Mayor George Moscone, Raymond Saleem Totah and Chris Mouioufas hosted a $25 per-person fund-raiser for Lt. Governor Mervyn Dymally at Christo's, 445 Powell Street, in San Francisco. About 125 guests showed up to sip cocktails with Dymally, sample the hors d'oeuvres and enjoy the jazz music provided by Milt Jackson and his trio. Dymally, after three hours of socializing, thanked the guests for coming and remarked that his chances for maintaining his position as Lt. Governor looked good.Friends of Congresswoman Yvonne Burke hosted a $100 per-person fundraising dinner last Friday at the Hilton Hotel. District Attorney Joe Fretis acted as the master of ceremonies and Leo T. McCarthy, speaker of the state Legislature, introduced by mayor George Moscone, introduced Burke.Burke told the crowd of about 500, which included such VIP's and political heavies as Fred Furth, Mo Bernstein, Assemblymen Art Agnos and Willie Brown Jr., judges: John Dearman and John J. Miller, supervisors Ella Hill Hutch and Harvey Rose, William Chester, Hiram Smith, Elihu Harris, Doris Thomas, Henry McKnight, Joan Brann, Rev. Amos Brown, Rip Ridley, Naomi Gray, Cora Lemon, and Curtis McClain, that it was gratifying to know, according to the latest polls, that she was leading her opponent by a 7 percent margin.""When you're leading,"" she said, ""the idea is to try and maintain it, for polls can be very tricky. Sometimes, instead of working for you, they work, against you. In many cases voters, after reading the result of a poll, feel you already have the election won and there's no sense in them voting. As you well know, it is those very votes that sometimes make the difference. So in order to maintain a lead it is essential that each voter be convinced that casting his vote is important.""Fretis escorted Burke around to each table where she personally thanked each guest for coming.Photo (Dymally with host Chris Mouroufas.)","1978",0,0
"725","Evans, LeRoy",1978-03-09,"Sun Reporter (1968-1979)","SUBJECT: ""THE PROMISE FULFILLED.""Printed lesson [Acts 2:1-4,36-42].MOTTO: ""For the promise is unto you, and to your children, and to all that are afar off, even as many as the Lord our God shall call [Acts 2:39].""INTRODUCTION: For about three years the apostles had followed Jesus around the country, listening to Him teach, watching Him heal, and marveling at the way He handled His opponents.Although they grew in their understanding of the Hebrew faith. He corrected them firmly when they were narrow, selfish, and fearful. They called Him teacher from the start; later they realized that He was the Son of God, and it was hard to keep His secret. When He was crucified, their light for the world went out, but the Resurrection day brought fresh hope.I. THE MIRACLE OF PENTECOST [vv. 1-4].They sat, waiting in the room for the coming of the Holy Spirit, as Jesus had promised. This showed that they had some faith, for they were all on one accord waiting for His return.He came like a rushing mighty wind and set on all who were present. I know this was a glorious time and experience for them.II. THE THEME OF PETER'S SERMON [vv. 14-17,21].The Spirit had such an affect upon all of them to the extent that spectators thought they were drunk, but Peter had them to understand that this was not due to the effect of new wine, but rather to the power of the Holy Spirit. ""God is now pouring out of His Spirit; your sons and daughters shall prophesy; your young men shall see visions; and your old men shall dream dreams.""III. THE RESPONSE TO THE GOSPEL [vv. 36-42].Peter had them to know that Jesus is risen and exalted as ""Lord and Christ."" The one whom you crucified is now alive again. As a result of this great message they all cried out, ""Sir, what shall we do?"" Repent, and be baptized every one of you in the name of Jesus Christ for the remission of your sins, and ye shall receive the gift of the Holy Ghost.","1978",0,0
"726","Nida, Eugene A",1978-06-21,"Oakland Post (1968-1981)","Q. Have you yourself seen how people thoughout the world turn to the Scriptures once they have those Scriptures in their own language?A. Again and again and again live seen it. ""As people catch meaning and sense the significance and urgency of the Word, then they go out and share it so that others can be . . . as they have been.I don't know of a single strong and enduring spiritual movement that doesn't have meaningful Scriptures That's the whole point' Those who use the Scriptures endure--and keep on That's the real key to the development of the Church.Q. What's the connection between people's ability to read and the publishing of newly translated Scriptures?A. For one thing, even where literacy is limited, translation has had a tremendous influence on the extent of Biblical preaching and sharing of the Good News Unfortunately, in some places Scriptures existed only in the language of the elite, and not in the everyday language spoken by the people, until Bible Society translations were published.On the other hand where there is a good deal of literacy, the translation has had a marked influence on Bible study and reading in Japan for example. And, in the Philippines, where there have been translations in several local languages, the use of Scriptures in the homes and Sunday schools has increased enormously.Dr. Eugene A. Nida, a distinguished Bible scholar and one of the world's foremost experts in language, has for over 30 years been in charge of Scripture translations at the American Bible Society, 1865 Broadway, New York, N. Y. 10023.","1978",0,0
"727",". . ., RAMENTO",1978-05-17,"Oakland Post (1968-1981)","On June 6. California voters will be asked to . . . YEA or NAY, for or . . . Proposition 5. some of them may wonder why they're being ask for then opinion to being with.The question raised by . . . 5 is whether state administrative agencies such as the Public Utilities Commission, (PUC) can . . . a state law . . . and refuse to enforce its provisions.That decision can be faced by the large for . . . agencies who must contend . . . both federal and state . . . as they go about daily business. And often a federal ruling . . . with a state . . . same subject.. . . california law does not say whether a state agency can legally declare a state law unconstitutional and therefore unenforceable. However the Supreme Court ruled in 1976 that agencies created by provisions of the state constitution can make that . . . The PUC is one of . . . agencies and it has, of times, declared certain raws out of date or unconstitutional.The safety vale here is a final decision handed down by the Supreme Court on the agency's declaration.Prop, 5 if passed by the voters, would revoke that decision-making power untess the court of appeals had aircady decided that the sate law was unconstitutional and therefore unenforceable.Otherwise the state agencies will be able only to report their findings to the legislature and let the lawmakers wrangle out a new decision.","1978",0,0
"728","",1978-05-14,"Oakland Post (1968-1981)","Electronic Realty Associates, Inc. (ERA), which offers the Home Buyers Protection Plan and Home Sellers Protection, two home warranties which cover the breakdown of major home components, as well as computerized photo-by-wire listings, has developed a variety of training methods to train its brokers in the use of ERA's home marketing tools.ERA's Realty Institute a two day seminar held in Kansas City, Mo., has graduated more than 4,000 brokers and sales associates. The nationwide homemarketing service has more than 1,200 Member Brokers and 25,000 sales associates in 2,500 offices nationwide doing more than $8 billion in real estate sales annually. ERA is based in Overland Park, Kansas.Photo (Rits Broussard, associate, Frances Provost, associate, Percy Provost, vice-president and J. E. Jackson, president, Jackson & Provost Realtors, 8539 Bancroft Avenue, Oakland, are congratulated by James Jack on, president of ERA, for completing the Realty Institute seminar.)","1978",0,0
"729","",1978-08-17,"Sun Reporter (1968-1979)","The victim of a vicious assault by a razor-wielding assailant was in stable condition at San Francisco General Hospital, but was under police custody at the hospital when one of the investigating officers discovered that he was wanted by police on a warrant charging him with petty theft.The victim is Jerry Paige, 24, of 704 Haight St., who was treated for slashes of the left hand and left side.Paige, police said, who was walking in the hallway of the flat where he rents a room, met a man, whom he identified to police as ""Arnold,"" who attacked him with a razor.Arnold fled on foot after the assault.Paige was known to one of the investigating officers from a previous incident in which Paige had been involved.The officer asked for a checkup on Paige from police headquarters and was informed that Paige was wanted.","1978",0,0
"730","",1978-11-21,"Oakland Post (1968-1981)","Frothy bavarians and foam-light moussess-the most sophisticated of French desserts are easy to master and to make into a tour de force with whichto end a perfect dinner.Bavarians are a blend of egg thickened custard whisked with gelatin, fruit puree and fresh whipped cream, and are often flavored with light spirits. It was the great--18th Century French chef, Careme, who brought bavarians to the height of perfection. Careme considered dessert-making the supreme achievement of every good cook, and the recipe for Amaretto Peach Bavarian confirms this.Malcolm Hereford's Amaretto Cow, a light, low-proof spirit in prepared form, is heated and gently thickened with beaten egg yolks, then chilled before being stirred into a puree of peaches delicately set with gelatin. Whipped heavy cream is lightly folded throughout the mixture before being placed in a mold.Mousse is the French word for foam and, because of the addition of stiffly beaten egg whitds, these foam-like desserts are even lighter than bavarians and graced the tables of 18th and 19th Century banquets.AMARETTO PEACH RAVARIANOne 29-oz. can peach slices3/4 cup sugar1-1/2 cups Hereford's Amaretto Cow3 egg yolks, beaten1/2 tsp. almond extractDrain and measure juice from canned peach slices, Add sufficient water to measure 2 cups. In large bowl blend liquid and 1/4 cup sugar; sprinkle 1 envelope gelatin over surface; let stand to soften. Place over hot, but not boiling, water and stir gently to dissolve Pour 1/2 cup liquid into bottom of 8-cup souffle mold; refrigerate until just set. Cover set gelatin evenly with peach slices, arranging in over-lapping circles; pour over 1/3 cup more liquid, refrigerate to set.Sprinkle remaining 2 envelopes gelatin over remaining 1 cup liquid. Replace over hot, but not boiling, water to dissolve. Puree remaining peach slices in blender; stir peach puree into gelatin mixture; refrigerate until semi-set-approximately 45 minutes.In medium saucepan, blend Amaretto Cow with remaining 1/2 cup sugar, egg yolks and almond extract; heat until thick and smooth, stirring constantly. Do not boil; cool and chill.Beat thickened, chilled Amaretto Cow into semiset peach puree. In medium bowl, beat . . . cream until stiff; fold into Amaretto-peach mixture; pour into souffle mold. Chill until completely set-approximately 3 to 4 hours or overnight.Forget the weather and bring cool refreshment to midday luncheon menus. Jell-O brand cherry or black cherry flavor gelatin, fresh fruits and celery create a delicious salad that can double for dessert. Serve with date-nut bread and butter or cream cheese.Molded Fruitpackages (3 oz, each) or 1 package (6 oz.) cherry or black cherry flavor gelatin Dash of saltDissolve gelatin and salt in boiling water. Add cold water and chill until slightly thickened. Fold in fruits and celery. Spoon into a 5-cup mold or individual molds. Chill until firm, 4 hours. Unmold. Makes 5 cups or 10 servings.Photo","1978",0,0
"731","",1978-12-03,"Oakland Post (1968-1981)","The President of the National Federation of Priests Councils in the United States has called for the ordination of married men as Roman Catholic priests.The Reverend James Ratigan wrote in a federation publication that the church must seriously consider the necessity of ordaining married men in order to respond to the pastoral needs of the people. He said, too, that there are no theological arguments opposed to married men being ordained. But the new Pope, John Paul, has made it clear he feels clerical celibacy is essential.The general synod of the Polish National Catholic Church has voted to end inter-communion with the Episcopal Church in the United States and the Anglican Church of Canada. The Polish Synod voted in Chicago to terminate the relationship because the two Protestant churches are ordaining women.A production of ""St. Mark's Gospel,"" starring Alec McCowen, was performed in the East room of the White House Wednesday evening. The audience was made up of 300 clergy and lay guests of President and Mrs. Carter. The event was intended by the Carters to draw attention to the 38th annual National Bible week. The first lady had taken the lead in drawing up the guest list, getting some assistance from such family members as the president's sister, Evangelist Ruth Carter Stapelton.After the the performance, the Carters flew by helicopter to Camp David to spend Thanksgiving.Mcgrowan has presented ""St. Mark's Gospel before enthusiastic audiences in theaters both in the United States and abroad. He performs on a stark platform on which the only props are a table, a pitcher of water, a glass, and a paperback version of ""St. Mark's gospel.""In case you've ever wondered how long it takes to read the Bible aloud, the answer is 90 hours--give or take a few minutes. That, at least, it, is how long it took a group of well-known and lesser-known people who took part in a special reading in New York.The 200 volunteers took turns at the podium at the Fashion Institute of Technology. The marathon was sponsored by the laymen's National Bible Committee.","1978",0,0
